alert_id,soc_id,assigned_analyst_id,severity,finding_type,rule_id,rationale,case_id
ALT-000933,SOC-002,ANL-2003,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 180.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-000940,SOC-002,ANL-2005,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 210.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-000941,SOC-002,ANL-2007,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 75.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-000956,SOC-002,ANL-2010,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 420.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-000974,SOC-002,ANL-2022,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 240.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001015,SOC-002,ANL-2017,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 420.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001023,SOC-002,ANL-2017,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 420.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001048,SOC-002,ANL-2008,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 45.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-001051,SOC-002,ANL-2020,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 105.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-001059,SOC-002,ANL-2004,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 105.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-001065,SOC-002,ANL-2008,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 300.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001069,SOC-002,ANL-2018,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 240.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001077,SOC-002,ANL-2011,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 240.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001114,SOC-002,ANL-2021,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 75.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-001126,SOC-002,ANL-2008,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 240.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001138,SOC-002,ANL-2010,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 90.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001156,SOC-002,ANL-2018,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 420.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001160,SOC-002,ANL-2016,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 90.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001170,SOC-002,ANL-2016,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 240.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001176,SOC-002,ANL-2012,CRITICAL,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 30.0 minutes, exceeding 2.5x the 10-minute SLA target for CRITICAL severity.",
ALT-001200,SOC-002,ANL-2014,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 120.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001232,SOC-002,ANL-2011,CRITICAL,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 50.0 minutes, exceeding 2.5x the 10-minute SLA target for CRITICAL severity.",
ALT-001265,SOC-002,ANL-2021,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 90.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-001274,SOC-002,ANL-2004,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 240.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001292,SOC-002,ANL-2021,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 150.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001301,SOC-002,ANL-2014,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 180.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001306,SOC-002,ANL-2001,CRITICAL,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 80.0 minutes, exceeding 2.5x the 10-minute SLA target for CRITICAL severity.",
ALT-001311,SOC-002,ANL-2003,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 240.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001312,SOC-002,ANL-2021,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 180.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001316,SOC-002,ANL-2018,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 120.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001321,SOC-002,ANL-2011,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 240.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001335,SOC-002,ANL-2001,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 75.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-001339,SOC-002,ANL-2022,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 180.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001343,SOC-002,ANL-2006,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 480.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001358,SOC-002,ANL-2019,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 120.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-001363,SOC-002,ANL-2007,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 105.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-001373,SOC-002,ANL-2017,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 420.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001395,SOC-002,ANL-2004,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 360.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001419,SOC-002,ANL-2011,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 420.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001420,SOC-002,ANL-2012,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 150.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001433,SOC-002,ANL-2001,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 180.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001434,SOC-002,ANL-2021,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 90.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-001439,SOC-002,ANL-2011,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 210.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001452,SOC-002,ANL-2015,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 300.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001455,SOC-002,ANL-2014,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 120.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001468,SOC-002,ANL-2018,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 150.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001485,SOC-003,ANL-3007,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 300.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001501,SOC-003,ANL-3002,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 120.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-001513,SOC-003,ANL-3006,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 180.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001517,SOC-003,ANL-3008,CRITICAL,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 80.0 minutes, exceeding 2.5x the 10-minute SLA target for CRITICAL severity.",
ALT-001525,SOC-003,ANL-3021,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 180.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001526,SOC-003,ANL-3001,CRITICAL,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 30.0 minutes, exceeding 2.5x the 10-minute SLA target for CRITICAL severity.",
ALT-001530,SOC-003,ANL-3009,CRITICAL,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 30.0 minutes, exceeding 2.5x the 10-minute SLA target for CRITICAL severity.",
ALT-001531,SOC-003,ANL-3021,CRITICAL,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 60.0 minutes, exceeding 2.5x the 10-minute SLA target for CRITICAL severity.",
ALT-001545,SOC-003,ANL-3003,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 420.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001548,SOC-003,ANL-3004,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 180.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001555,SOC-003,ANL-3002,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 300.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001574,SOC-003,ANL-3005,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 240.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001579,SOC-003,ANL-3008,CRITICAL,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 40.0 minutes, exceeding 2.5x the 10-minute SLA target for CRITICAL severity.",
ALT-001587,SOC-003,ANL-3015,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 120.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001596,SOC-003,ANL-3021,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 90.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001597,SOC-003,ANL-3004,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 150.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001620,SOC-003,ANL-3008,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 45.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-001627,SOC-003,ANL-3003,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 150.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001654,SOC-003,ANL-3023,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 180.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001664,SOC-003,ANL-3019,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 105.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-001670,SOC-003,ANL-3017,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 240.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001675,SOC-003,ANL-3002,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 105.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-001704,SOC-003,ANL-3021,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 360.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001705,SOC-003,ANL-3019,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 90.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001707,SOC-003,ANL-3002,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 420.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001718,SOC-003,ANL-3016,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 300.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001720,SOC-003,ANL-3023,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 240.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001726,SOC-003,ANL-3002,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 360.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001727,SOC-003,ANL-3012,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 150.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001739,SOC-003,ANL-3007,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 60.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-001746,SOC-003,ANL-3013,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 240.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001777,SOC-003,ANL-3017,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 90.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001803,SOC-003,ANL-3023,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 180.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001806,SOC-003,ANL-3006,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 180.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001823,SOC-003,ANL-3021,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 75.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-001846,SOC-003,ANL-3003,CRITICAL,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 30.0 minutes, exceeding 2.5x the 10-minute SLA target for CRITICAL severity.",
ALT-001848,SOC-003,ANL-3020,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 90.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001867,SOC-003,ANL-3019,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 420.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001879,SOC-003,ANL-3003,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 360.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001885,SOC-003,ANL-3001,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 75.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-001901,SOC-003,ANL-3014,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 420.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001902,SOC-003,ANL-3022,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 360.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001918,SOC-003,ANL-3012,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 420.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001928,SOC-003,ANL-3001,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 240.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001941,SOC-003,ANL-3003,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 240.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001953,SOC-003,ANL-3022,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 420.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001959,SOC-003,ANL-3001,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 240.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001960,SOC-003,ANL-3001,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 360.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001962,SOC-003,ANL-3008,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 240.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001963,SOC-003,ANL-3011,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 180.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001964,SOC-003,ANL-3007,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 420.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001965,SOC-003,ANL-3006,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 180.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001968,SOC-003,ANL-3014,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 150.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-001984,SOC-003,ANL-3023,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 300.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001985,SOC-003,ANL-3023,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 420.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-001998,SOC-003,ANL-3021,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 120.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-002001,SOC-003,ANL-3013,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 60.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-002002,SOC-003,ANL-3014,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 180.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-002006,SOC-003,ANL-3001,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 420.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-002027,SOC-003,ANL-3018,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 60.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-002041,SOC-003,ANL-3003,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 240.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-002059,SOC-003,ANL-3002,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 90.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-002074,SOC-003,ANL-3021,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 240.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-002086,SOC-003,ANL-3007,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 90.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-002094,SOC-003,ANL-3023,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 120.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-002097,SOC-003,ANL-3022,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 360.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-002116,SOC-003,ANL-3010,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 120.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-002118,SOC-003,ANL-3012,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 300.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-002123,SOC-003,ANL-3018,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 480.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-002140,SOC-003,ANL-3001,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 45.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-002142,SOC-003,ANL-3006,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 240.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-002146,SOC-003,ANL-3017,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 105.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-002147,SOC-003,ANL-3016,HIGH,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 45.0 minutes, exceeding 2.5x the 15-minute SLA target for HIGH severity.",
ALT-002159,SOC-003,ANL-3012,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 360.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-002166,SOC-003,ANL-3021,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 90.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-002168,SOC-003,ANL-3015,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 240.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
ALT-002185,SOC-003,ANL-3023,CRITICAL,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 30.0 minutes, exceeding 2.5x the 10-minute SLA target for CRITICAL severity.",
ALT-002186,SOC-003,ANL-3003,LOW,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 180.0 minutes, exceeding 2.5x the 60-minute SLA target for LOW severity.",
ALT-002192,SOC-003,ANL-3018,MEDIUM,SLOW_TRIAGE,ACK-SLA-001,"Acknowledgement took 180.0 minutes, exceeding 2.5x the 30-minute SLA target for MEDIUM severity.",
