alert_id,soc_id,timestamp_created,source,source_system,alert_type,category,severity,risk_score,asset_id,user_id,source_ip,destination_ip,mitre_tactic,mitre_technique,true_positive,assigned_analyst_id,status,priority,scenario_type
ALT-000103,SOC-001,2026-01-03T18:48:00Z,SIEM,Microsoft Sentinel,New Registry Run Key Entry,Persistence,LOW,46,HOST-3408,USR-988,10.176.210.68,10.196.248.147,Persistence,T1547.001,False,ANL-1002,CLOSED,P4,NORMAL
ALT-000104,SOC-001,2026-01-03T10:52:00Z,SIEM,Elastic Security,Suspicious CMD Execution,Execution,HIGH,99,HOST-1082,USR-801,10.50.116.35,10.153.226.199,Execution,T1059.003,True,ANL-1005,CLOSED,P2,CORRECT_HANDLING
ALT-000105,SOC-001,2026-01-03T04:49:00Z,SIEM,Microsoft Sentinel,Password Spraying Detected,Credential Access,HIGH,32,HOST-2652,USR-297,10.102.29.64,10.16.233.13,Credential Access,T1110,False,ANL-1009,CLOSED,P2,CORRECT_HANDLING
ALT-000106,SOC-001,2026-01-03T23:53:00Z,SIEM,Elastic Security,LSASS Memory Access,Credential Access,LOW,16,HOST-1002,USR-266,10.109.113.166,10.115.105.69,Credential Access,T1003,True,ANL-1002,CLOSED,P4,REPEATED_FALSE_POSITIVE
ALT-000107,SOC-001,2026-01-03T20:17:00Z,SIEM,IBM QRadar,Unusual SMB Admin Share Access,Lateral Movement,HIGH,68,HOST-3905,USR-358,10.111.238.78,10.203.52.2,Lateral Movement,T1021.002,False,ANL-1007,CLOSED,P2,CORRECT_HANDLING
ALT-000108,SOC-001,2026-01-03T19:25:00Z,SIEM,Splunk ES,Unusual RDP Session,Lateral Movement,HIGH,13,HOST-4299,USR-771,10.254.151.67,10.214.207.100,Lateral Movement,T1021.001,True,ANL-1011,CLOSED,P2,MISSING_EVIDENCE
ALT-000109,SOC-001,2026-01-03T21:56:00Z,SIEM,Microsoft Sentinel,Ransomware Behaviour Detected,Impact,HIGH,70,HOST-4443,USR-231,10.132.93.243,10.171.45.57,Impact,T1486,True,ANL-1009,CLOSED,P2,SLOW_TRIAGE
ALT-000110,SOC-001,2026-01-03T21:24:00Z,SIEM,Microsoft Sentinel,New Registry Run Key Entry,Persistence,MEDIUM,29,HOST-4553,USR-240,10.102.175.105,10.234.73.81,Persistence,T1547.001,True,ANL-1009,CLOSED,P3,NORMAL
ALT-000111,SOC-001,2026-01-03T20:27:00Z,SIEM,Elastic Security,LSASS Memory Access,Credential Access,LOW,59,HOST-2776,USR-104,10.19.102.188,10.191.7.229,Credential Access,T1003,True,ANL-1007,CLOSED,P4,NORMAL
ALT-000112,SOC-001,2026-01-03T09:29:00Z,SIEM,IBM QRadar,Large Outbound Data Transfer,Exfiltration,HIGH,65,HOST-2221,USR-803,10.68.175.231,10.250.183.193,Exfiltration,T1041,True,ANL-1009,CLOSED,P2,CORRECT_HANDLING
ALT-000113,SOC-001,2026-01-03T01:38:00Z,SIEM,Microsoft Sentinel,Suspicious CMD Execution,Execution,HIGH,16,HOST-3552,USR-806,10.59.213.114,10.194.63.141,Execution,T1059.003,True,ANL-1001,CLOSED,P2,CORRECT_HANDLING
ALT-000114,SOC-001,2026-01-03T06:38:00Z,SIEM,Splunk ES,New Registry Run Key Entry,Persistence,HIGH,55,HOST-3038,USR-820,10.209.151.42,10.20.254.234,Persistence,T1547.001,False,ANL-1004,CLOSED,P2,MISSING_EVIDENCE
ALT-000115,SOC-001,2026-01-03T16:04:00Z,SIEM,Splunk ES,Unusual Scheduled Task Created,Persistence,LOW,68,HOST-1368,USR-403,10.135.237.13,10.51.89.224,Persistence,T1053.005,False,ANL-1002,CLOSED,P4,CORRECT_HANDLING
ALT-000116,SOC-001,2026-01-03T23:05:00Z,SIEM,Splunk ES,Suspicious Binary Download,Command and Control,CRITICAL,24,HOST-2098,USR-510,10.204.233.70,10.197.244.205,Command and Control,T1105,False,ANL-1006,CLOSED,P1,CORRECT_HANDLING
ALT-000117,SOC-001,2026-01-03T23:57:00Z,SIEM,Elastic Security,Internal Network Port Scan,Reconnaissance,HIGH,24,HOST-4604,USR-521,10.225.23.17,10.133.160.4,Reconnaissance,T1595,True,ANL-1003,CLOSED,P2,CORRECT_HANDLING
ALT-000118,SOC-001,2026-01-03T05:04:00Z,SIEM,IBM QRadar,Encoded PowerShell Command,Execution,HIGH,45,HOST-4561,USR-151,10.114.193.104,10.120.40.118,Execution,T1059.001,True,ANL-1008,CLOSED,P2,NORMAL
ALT-000119,SOC-001,2026-01-03T06:41:00Z,SIEM,IBM QRadar,Encoded PowerShell Command,Execution,HIGH,56,HOST-3303,USR-945,10.27.114.217,10.232.169.144,Execution,T1059.001,True,ANL-1011,CLOSED,P2,CORRECT_HANDLING
ALT-000120,SOC-001,2026-01-03T04:52:00Z,SIEM,Splunk ES,Beaconing to Known C2 Domain,Command and Control,HIGH,34,HOST-3016,USR-223,10.201.110.118,10.97.173.28,Command and Control,T1071.001,True,ANL-1007,CLOSED,P2,CORRECT_HANDLING
ALT-000121,SOC-001,2026-01-04T03:24:00Z,SIEM,IBM QRadar,Ransomware Behaviour Detected,Impact,HIGH,74,HOST-1525,USR-493,10.214.127.71,10.203.175.249,Impact,T1486,True,ANL-1011,CLOSED,P2,NORMAL
ALT-000122,SOC-001,2026-01-04T05:32:00Z,SIEM,IBM QRadar,Upload to Unapproved Cloud Storage,Exfiltration,CRITICAL,24,HOST-3662,USR-879,10.180.245.150,10.213.146.225,Exfiltration,T1567,True,ANL-1009,CLOSED,P1,CORRECT_HANDLING
ALT-000123,SOC-001,2026-01-04T19:55:00Z,SIEM,Splunk ES,Unusual RDP Session,Lateral Movement,HIGH,92,HOST-1419,USR-674,10.199.121.131,10.147.24.238,Lateral Movement,T1021.001,False,ANL-1011,CLOSED,P2,NIGHT_SHIFT_DEGRADATION
ALT-000124,SOC-001,2026-01-04T02:11:00Z,SIEM,Microsoft Sentinel,Unusual RDP Session,Lateral Movement,MEDIUM,58,HOST-3796,USR-141,10.219.142.143,10.135.66.42,Lateral Movement,T1021.001,False,ANL-1003,CLOSED,P3,CORRECT_HANDLING
ALT-000125,SOC-001,2026-01-04T10:33:00Z,SIEM,Microsoft Sentinel,Upload to Unapproved Cloud Storage,Exfiltration,LOW,74,HOST-3898,USR-263,10.212.206.24,10.178.113.227,Exfiltration,T1567,False,ANL-1004,CLOSED,P4,NORMAL
ALT-000126,SOC-001,2026-01-04T12:58:00Z,SIEM,IBM QRadar,Unusual RDP Session,Lateral Movement,MEDIUM,13,HOST-2314,USR-629,10.191.228.125,10.22.151.230,Lateral Movement,T1021.001,True,ANL-1002,CLOSED,P3,REOPENED_CASE
ALT-000127,SOC-001,2026-01-04T10:02:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,LOW,42,HOST-3936,USR-671,10.36.116.234,10.132.208.100,Reconnaissance,T1595,True,ANL-1002,CLOSED,P4,CORRECT_HANDLING
ALT-000128,SOC-001,2026-01-04T09:38:00Z,SIEM,Elastic Security,New Registry Run Key Entry,Persistence,LOW,58,HOST-3809,USR-504,10.15.242.41,10.112.69.192,Persistence,T1547.001,True,ANL-1002,CLOSED,P4,NORMAL
ALT-000129,SOC-001,2026-01-04T23:22:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,LOW,30,HOST-4036,USR-288,10.113.129.50,10.58.92.172,Reconnaissance,T1595,True,ANL-1004,CLOSED,P4,CORRECT_HANDLING
ALT-000130,SOC-001,2026-01-04T03:18:00Z,SIEM,Splunk ES,Suspicious Binary Download,Command and Control,MEDIUM,50,HOST-1960,USR-597,10.230.168.158,10.156.78.145,Command and Control,T1105,True,ANL-1010,CLOSED,P3,FAST_CLOSURE
ALT-000131,SOC-001,2026-01-04T15:29:00Z,SIEM,IBM QRadar,Upload to Unapproved Cloud Storage,Exfiltration,MEDIUM,72,HOST-2358,USR-664,10.55.89.166,10.41.143.220,Exfiltration,T1567,True,ANL-1008,CLOSED,P3,CORRECT_HANDLING
ALT-000132,SOC-001,2026-01-04T15:41:00Z,SIEM,Splunk ES,Unusual RDP Session,Lateral Movement,MEDIUM,85,HOST-3210,USR-850,10.148.68.119,10.46.203.94,Lateral Movement,T1021.001,True,ANL-1003,CLOSED,P3,CORRECT_HANDLING
ALT-000133,SOC-001,2026-01-04T07:04:00Z,SIEM,Microsoft Sentinel,Ransomware Behaviour Detected,Impact,LOW,95,HOST-2997,USR-311,10.184.198.121,10.232.23.11,Impact,T1486,True,ANL-1005,CLOSED,P4,NIGHT_SHIFT_DEGRADATION
ALT-000134,SOC-001,2026-01-04T19:00:00Z,SIEM,Elastic Security,Internal Network Port Scan,Reconnaissance,MEDIUM,31,HOST-2974,USR-335,10.39.143.55,10.76.95.41,Reconnaissance,T1595,False,ANL-1009,CLOSED,P3,MISSING_EVIDENCE
ALT-000135,SOC-001,2026-01-04T06:37:00Z,SIEM,Elastic Security,Beaconing to Known C2 Domain,Command and Control,MEDIUM,12,HOST-2962,USR-349,10.22.65.147,10.82.68.162,Command and Control,T1071.001,True,ANL-1003,CLOSED,P3,NIGHT_SHIFT_DEGRADATION
ALT-000136,SOC-001,2026-01-04T15:10:00Z,SIEM,Splunk ES,Large Outbound Data Transfer,Exfiltration,MEDIUM,84,HOST-2930,USR-940,10.93.135.43,10.175.232.153,Exfiltration,T1041,False,ANL-1004,CLOSED,P3,FAST_CLOSURE
ALT-000137,SOC-001,2026-01-04T19:38:00Z,SIEM,Microsoft Sentinel,Internal Network Port Scan,Reconnaissance,LOW,21,HOST-4692,USR-593,10.66.0.230,10.220.215.95,Reconnaissance,T1595,False,ANL-1001,CLOSED,P4,CORRECT_HANDLING
ALT-000138,SOC-001,2026-01-04T13:16:00Z,SIEM,Microsoft Sentinel,Unusual RDP Session,Lateral Movement,MEDIUM,83,HOST-3227,USR-635,10.60.3.97,10.105.161.105,Lateral Movement,T1021.001,True,ANL-1004,CLOSED,P3,NORMAL
ALT-000139,SOC-001,2026-01-04T17:30:00Z,SIEM,IBM QRadar,Unusual SMB Admin Share Access,Lateral Movement,LOW,60,HOST-3290,USR-853,10.70.60.192,10.117.228.201,Lateral Movement,T1021.002,False,ANL-1005,CLOSED,P4,CORRECT_HANDLING
ALT-000140,SOC-001,2026-01-04T11:05:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,LOW,61,HOST-1908,USR-728,10.146.29.243,10.89.253.113,Impact,T1486,True,ANL-1010,CLOSED,P4,CORRECT_HANDLING
ALT-000141,SOC-001,2026-01-04T21:25:00Z,SIEM,Microsoft Sentinel,Password Spraying Detected,Credential Access,HIGH,18,HOST-2446,USR-192,10.145.178.89,10.141.115.156,Credential Access,T1110,True,ANL-1007,CLOSED,P2,CORRECT_HANDLING
ALT-000142,SOC-001,2026-01-04T12:36:00Z,SIEM,IBM QRadar,New Registry Run Key Entry,Persistence,MEDIUM,68,HOST-4956,USR-797,10.235.14.124,10.59.132.18,Persistence,T1547.001,False,ANL-1008,CLOSED,P3,CORRECT_HANDLING
ALT-000143,SOC-001,2026-01-04T18:17:00Z,SIEM,Splunk ES,Unusual Scheduled Task Created,Persistence,LOW,73,HOST-1895,USR-854,10.102.120.189,10.123.135.53,Persistence,T1053.005,False,ANL-1003,CLOSED,P4,CORRECT_HANDLING
ALT-000144,SOC-001,2026-01-04T18:55:00Z,SIEM,IBM QRadar,Suspicious CMD Execution,Execution,MEDIUM,60,HOST-3016,USR-327,10.65.27.135,10.216.244.241,Execution,T1059.003,True,ANL-1005,CLOSED,P3,CORRECT_HANDLING
ALT-000145,SOC-001,2026-01-04T08:11:00Z,SIEM,IBM QRadar,Unusual SMB Admin Share Access,Lateral Movement,LOW,70,HOST-3509,USR-727,10.175.187.48,10.255.217.54,Lateral Movement,T1021.002,True,ANL-1009,CLOSED,P4,NIGHT_SHIFT_DEGRADATION
ALT-000146,SOC-001,2026-01-04T04:51:00Z,SIEM,Microsoft Sentinel,Large Outbound Data Transfer,Exfiltration,HIGH,32,HOST-1803,USR-531,10.255.68.229,10.161.249.77,Exfiltration,T1041,True,ANL-1003,CLOSED,P2,NORMAL
ALT-000147,SOC-001,2026-01-04T08:22:00Z,SIEM,IBM QRadar,Suspicious Binary Download,Command and Control,LOW,96,HOST-1097,USR-720,10.101.89.251,10.145.181.84,Command and Control,T1105,False,ANL-1001,CLOSED,P4,REPEATED_FALSE_POSITIVE
ALT-000148,SOC-001,2026-01-04T12:54:00Z,SIEM,IBM QRadar,LSASS Memory Access,Credential Access,MEDIUM,39,HOST-3341,USR-421,10.162.149.182,10.136.202.70,Credential Access,T1003,True,ANL-1002,CLOSED,P3,MISSING_EVIDENCE
ALT-000149,SOC-001,2026-01-04T08:47:00Z,SIEM,Elastic Security,Repeated Failed Logins,Credential Access,HIGH,23,HOST-3711,USR-197,10.32.242.141,10.27.13.198,Credential Access,T1110,True,ANL-1002,CLOSED,P2,CORRECT_HANDLING
ALT-000150,SOC-001,2026-01-04T11:55:00Z,SIEM,Elastic Security,Repeated Failed Logins,Credential Access,LOW,79,HOST-3717,USR-378,10.227.69.249,10.90.233.162,Credential Access,T1110,False,ANL-1006,CLOSED,P4,CORRECT_HANDLING
ALT-000151,SOC-001,2026-01-04T04:22:00Z,SIEM,Microsoft Sentinel,LSASS Memory Access,Credential Access,LOW,98,HOST-4339,USR-603,10.244.153.3,10.220.149.153,Credential Access,T1003,True,ANL-1005,CLOSED,P4,NORMAL
ALT-000152,SOC-001,2026-01-04T07:33:00Z,SIEM,IBM QRadar,Internal Network Port Scan,Reconnaissance,LOW,46,HOST-3561,USR-764,10.137.211.49,10.35.93.35,Reconnaissance,T1595,False,ANL-1010,CLOSED,P4,NORMAL
ALT-000153,SOC-001,2026-01-04T22:28:00Z,SIEM,Splunk ES,Suspicious PowerShell,Execution,LOW,11,HOST-1512,USR-605,10.111.175.108,10.159.255.96,Execution,T1059.001,True,ANL-1001,CLOSED,P4,CORRECT_HANDLING
ALT-000154,SOC-001,2026-01-04T22:15:00Z,SIEM,Elastic Security,Upload to Unapproved Cloud Storage,Exfiltration,LOW,41,HOST-4146,USR-855,10.17.101.118,10.48.106.122,Exfiltration,T1567,False,ANL-1007,CLOSED,P4,CORRECT_HANDLING
ALT-000155,SOC-001,2026-01-04T00:10:00Z,SIEM,Elastic Security,Unusual RDP Session,Lateral Movement,MEDIUM,41,HOST-2329,USR-109,10.21.243.177,10.79.190.198,Lateral Movement,T1021.001,True,ANL-1005,CLOSED,P3,CORRECT_HANDLING
ALT-000156,SOC-001,2026-01-04T20:48:00Z,SIEM,Elastic Security,Unusual Scheduled Task Created,Persistence,LOW,34,HOST-3287,USR-121,10.193.183.186,10.68.128.231,Persistence,T1053.005,False,ANL-1006,CLOSED,P4,NORMAL
ALT-000157,SOC-001,2026-01-04T09:52:00Z,SIEM,Elastic Security,Large Outbound Data Transfer,Exfiltration,MEDIUM,10,HOST-2840,USR-894,10.194.94.227,10.9.186.199,Exfiltration,T1041,True,ANL-1005,CLOSED,P3,CORRECT_HANDLING
ALT-000158,SOC-001,2026-01-04T01:53:00Z,SIEM,Microsoft Sentinel,Beaconing to Known C2 Domain,Command and Control,MEDIUM,35,HOST-1273,USR-209,10.248.98.26,10.16.198.169,Command and Control,T1071.001,True,ANL-1003,CLOSED,P3,NORMAL
ALT-000159,SOC-001,2026-01-04T22:03:00Z,SIEM,Microsoft Sentinel,Suspicious CMD Execution,Execution,HIGH,19,HOST-4253,USR-954,10.155.39.242,10.110.49.26,Execution,T1059.003,True,ANL-1010,CLOSED,P2,NORMAL
ALT-000160,SOC-001,2026-01-04T05:35:00Z,SIEM,Splunk ES,Suspicious Binary Download,Command and Control,HIGH,78,HOST-1683,USR-714,10.226.180.232,10.161.166.217,Command and Control,T1105,True,ANL-1007,CLOSED,P2,CORRECT_HANDLING
ALT-000161,SOC-001,2026-01-05T09:00:00Z,SIEM,Splunk ES,Suspicious CMD Execution,Execution,MEDIUM,50,HOST-4646,USR-122,10.141.79.25,10.19.235.92,Execution,T1059.003,False,ANL-1005,CLOSED,P3,CORRECT_HANDLING
ALT-000162,SOC-001,2026-01-05T22:44:00Z,SIEM,Microsoft Sentinel,New Registry Run Key Entry,Persistence,LOW,86,HOST-4382,USR-757,10.153.19.188,10.195.40.200,Persistence,T1547.001,False,ANL-1010,CLOSED,P4,CORRECT_HANDLING
ALT-000163,SOC-001,2026-01-05T07:09:00Z,SIEM,Elastic Security,Suspicious CMD Execution,Execution,LOW,67,HOST-3858,USR-870,10.46.113.111,10.148.201.38,Execution,T1059.003,True,ANL-1001,CLOSED,P4,NORMAL
ALT-000164,SOC-001,2026-01-05T18:12:00Z,SIEM,Splunk ES,LSASS Memory Access,Credential Access,MEDIUM,41,HOST-3671,USR-173,10.136.220.83,10.45.57.172,Credential Access,T1003,True,ANL-1009,CLOSED,P3,NORMAL
ALT-000165,SOC-001,2026-01-05T07:12:00Z,SIEM,Microsoft Sentinel,Ransomware Behaviour Detected,Impact,LOW,24,HOST-4351,USR-857,10.27.124.243,10.75.147.4,Impact,T1486,True,ANL-1011,CLOSED,P4,CORRECT_HANDLING
ALT-000166,SOC-001,2026-01-05T21:33:00Z,SIEM,Microsoft Sentinel,Ransomware Behaviour Detected,Impact,LOW,46,HOST-4711,USR-305,10.138.27.120,10.4.34.100,Impact,T1486,True,ANL-1001,CLOSED,P4,CORRECT_HANDLING
ALT-000167,SOC-001,2026-01-05T17:59:00Z,SIEM,IBM QRadar,Unusual Scheduled Task Created,Persistence,MEDIUM,52,HOST-2875,USR-601,10.201.80.5,10.177.180.91,Persistence,T1053.005,True,ANL-1001,CLOSED,P3,CORRECT_HANDLING
ALT-000168,SOC-001,2026-01-05T19:55:00Z,SIEM,Elastic Security,Password Spraying Detected,Credential Access,MEDIUM,40,HOST-3777,USR-686,10.78.218.249,10.159.168.115,Credential Access,T1110,True,ANL-1011,CLOSED,P3,CORRECT_HANDLING
ALT-000169,SOC-001,2026-01-05T23:07:00Z,SIEM,Splunk ES,LSASS Memory Access,Credential Access,MEDIUM,13,HOST-4885,USR-883,10.163.211.247,10.210.155.114,Credential Access,T1003,True,ANL-1003,CLOSED,P3,NORMAL
ALT-000170,SOC-001,2026-01-05T15:08:00Z,SIEM,Elastic Security,Unusual RDP Session,Lateral Movement,LOW,93,HOST-3818,USR-482,10.94.198.126,10.242.70.42,Lateral Movement,T1021.001,False,ANL-1009,CLOSED,P4,NORMAL
ALT-000171,SOC-001,2026-01-05T12:49:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,HIGH,50,HOST-2751,USR-503,10.19.55.116,10.233.21.225,Impact,T1486,True,ANL-1001,CLOSED,P2,CORRECT_HANDLING
ALT-000172,SOC-001,2026-01-05T22:33:00Z,SIEM,Elastic Security,LSASS Memory Access,Credential Access,MEDIUM,21,HOST-1223,USR-839,10.57.92.200,10.69.201.106,Credential Access,T1003,True,ANL-1003,CLOSED,P3,NORMAL
ALT-000173,SOC-001,2026-01-05T11:05:00Z,SIEM,Splunk ES,Unusual Scheduled Task Created,Persistence,HIGH,58,HOST-3597,USR-663,10.194.22.197,10.87.171.145,Persistence,T1053.005,False,ANL-1009,CLOSED,P2,CORRECT_HANDLING
ALT-000174,SOC-001,2026-01-05T15:34:00Z,SIEM,Elastic Security,Unusual RDP Session,Lateral Movement,LOW,40,HOST-1002,USR-322,10.243.232.105,10.226.40.154,Lateral Movement,T1021.001,False,ANL-1001,CLOSED,P4,REPEATED_FALSE_POSITIVE
ALT-000175,SOC-001,2026-01-05T01:42:00Z,SIEM,IBM QRadar,Password Spraying Detected,Credential Access,LOW,52,HOST-4497,USR-189,10.25.55.107,10.91.82.173,Credential Access,T1110,False,ANL-1010,CLOSED,P4,CORRECT_HANDLING
ALT-000176,SOC-001,2026-01-05T08:21:00Z,SIEM,Splunk ES,New Registry Run Key Entry,Persistence,LOW,99,HOST-3845,USR-314,10.29.55.147,10.44.247.186,Persistence,T1547.001,True,ANL-1009,CLOSED,P4,NORMAL
ALT-000177,SOC-001,2026-01-05T00:07:00Z,SIEM,Microsoft Sentinel,Ransomware Behaviour Detected,Impact,HIGH,36,HOST-1792,USR-918,10.212.211.12,10.170.179.144,Impact,T1486,True,ANL-1001,CLOSED,P2,CORRECT_HANDLING
ALT-000178,SOC-001,2026-01-05T10:59:00Z,SIEM,Elastic Security,Internal Network Port Scan,Reconnaissance,LOW,14,HOST-4415,USR-761,10.69.246.40,10.235.171.119,Reconnaissance,T1595,True,ANL-1011,CLOSED,P4,NORMAL
ALT-000179,SOC-001,2026-01-05T05:36:00Z,SIEM,Microsoft Sentinel,Suspicious CMD Execution,Execution,MEDIUM,49,HOST-4450,USR-822,10.161.16.70,10.211.44.128,Execution,T1059.003,True,ANL-1010,CLOSED,P3,NORMAL
ALT-000180,SOC-001,2026-01-05T16:09:00Z,SIEM,Elastic Security,New Registry Run Key Entry,Persistence,HIGH,77,HOST-4706,USR-417,10.167.73.197,10.50.67.53,Persistence,T1547.001,True,ANL-1004,CLOSED,P2,NORMAL
ALT-000181,SOC-001,2026-01-05T10:12:00Z,SIEM,IBM QRadar,Large Outbound Data Transfer,Exfiltration,MEDIUM,66,HOST-1859,USR-787,10.60.139.39,10.80.140.30,Exfiltration,T1041,True,ANL-1004,CLOSED,P3,CORRECT_HANDLING
ALT-000182,SOC-001,2026-01-05T04:01:00Z,SIEM,Microsoft Sentinel,New Registry Run Key Entry,Persistence,MEDIUM,23,HOST-1207,USR-492,10.27.44.110,10.200.91.181,Persistence,T1547.001,False,ANL-1008,CLOSED,P3,MISSED_ESCALATION
ALT-000183,SOC-001,2026-01-05T22:49:00Z,SIEM,Splunk ES,Ransomware Behaviour Detected,Impact,LOW,28,HOST-3639,USR-981,10.132.186.101,10.93.169.202,Impact,T1486,True,ANL-1008,CLOSED,P4,CORRECT_HANDLING
ALT-000184,SOC-001,2026-01-05T03:20:00Z,SIEM,IBM QRadar,Beaconing to Known C2 Domain,Command and Control,MEDIUM,78,HOST-1097,USR-572,10.205.211.62,10.124.81.250,Command and Control,T1071.001,False,ANL-1009,CLOSED,P3,REPEATED_FALSE_POSITIVE
ALT-000185,SOC-001,2026-01-05T18:53:00Z,SIEM,Elastic Security,Unusual RDP Session,Lateral Movement,HIGH,51,HOST-3915,USR-668,10.49.227.46,10.157.207.18,Lateral Movement,T1021.001,True,ANL-1008,CLOSED,P2,REOPENED_CASE
ALT-000186,SOC-001,2026-01-05T06:13:00Z,SIEM,IBM QRadar,Ransomware Behaviour Detected,Impact,MEDIUM,82,HOST-2831,USR-913,10.155.222.184,10.176.45.150,Impact,T1486,False,ANL-1011,CLOSED,P3,NORMAL
ALT-000187,SOC-001,2026-01-05T18:25:00Z,SIEM,Elastic Security,New Registry Run Key Entry,Persistence,LOW,61,HOST-3876,USR-490,10.222.108.170,10.88.243.36,Persistence,T1547.001,True,ANL-1011,CLOSED,P4,CORRECT_HANDLING
ALT-000188,SOC-001,2026-01-05T02:08:00Z,SIEM,Elastic Security,LSASS Memory Access,Credential Access,CRITICAL,99,HOST-1556,USR-718,10.217.92.117,10.217.230.99,Credential Access,T1003,False,ANL-1011,CLOSED,P1,CORRECT_HANDLING
ALT-000189,SOC-001,2026-01-05T22:05:00Z,SIEM,IBM QRadar,Suspicious CMD Execution,Execution,LOW,69,HOST-2972,USR-629,10.40.45.63,10.241.39.176,Execution,T1059.003,False,ANL-1003,CLOSED,P4,SLOW_TRIAGE
ALT-000190,SOC-001,2026-01-05T22:59:00Z,SIEM,IBM QRadar,Internal Network Port Scan,Reconnaissance,LOW,17,HOST-1144,USR-744,10.242.86.147,10.26.149.208,Reconnaissance,T1595,False,ANL-1010,CLOSED,P4,CORRECT_HANDLING
ALT-000191,SOC-001,2026-01-05T18:47:00Z,SIEM,IBM QRadar,Large Outbound Data Transfer,Exfiltration,MEDIUM,32,HOST-4727,USR-367,10.120.248.47,10.16.175.252,Exfiltration,T1041,True,ANL-1003,CLOSED,P3,CORRECT_HANDLING
ALT-000192,SOC-001,2026-01-05T15:19:00Z,SIEM,Splunk ES,Large Outbound Data Transfer,Exfiltration,LOW,58,HOST-2633,USR-799,10.199.242.68,10.74.222.4,Exfiltration,T1041,False,ANL-1008,CLOSED,P4,CORRECT_HANDLING
ALT-000193,SOC-001,2026-01-05T07:46:00Z,SIEM,Splunk ES,Upload to Unapproved Cloud Storage,Exfiltration,HIGH,76,HOST-4068,USR-445,10.92.160.141,10.5.4.213,Exfiltration,T1567,True,ANL-1011,CLOSED,P2,CORRECT_HANDLING
ALT-000194,SOC-001,2026-01-05T03:45:00Z,SIEM,Splunk ES,Unusual Scheduled Task Created,Persistence,CRITICAL,58,HOST-3613,USR-772,10.94.56.179,10.94.129.76,Persistence,T1053.005,True,ANL-1002,CLOSED,P1,FAST_CLOSURE
ALT-000195,SOC-001,2026-01-05T06:39:00Z,SIEM,Elastic Security,Upload to Unapproved Cloud Storage,Exfiltration,MEDIUM,23,HOST-3014,USR-247,10.220.111.158,10.54.226.184,Exfiltration,T1567,True,ANL-1007,CLOSED,P3,CORRECT_HANDLING
ALT-000196,SOC-001,2026-01-05T12:36:00Z,SIEM,Elastic Security,Suspicious CMD Execution,Execution,LOW,71,HOST-2350,USR-546,10.206.35.139,10.115.1.99,Execution,T1059.003,True,ANL-1001,CLOSED,P4,CORRECT_HANDLING
ALT-000197,SOC-001,2026-01-05T12:42:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,LOW,23,HOST-1161,USR-745,10.183.249.22,10.224.97.36,Impact,T1486,True,ANL-1004,CLOSED,P4,CORRECT_HANDLING
ALT-000198,SOC-001,2026-01-05T01:25:00Z,SIEM,Elastic Security,Suspicious CMD Execution,Execution,LOW,96,HOST-3953,USR-991,10.76.119.237,10.36.18.189,Execution,T1059.003,True,ANL-1002,CLOSED,P4,CORRECT_HANDLING
ALT-000199,SOC-001,2026-01-05T19:14:00Z,SIEM,Elastic Security,Repeated Failed Logins,Credential Access,LOW,53,HOST-3437,USR-930,10.205.166.31,10.70.164.215,Credential Access,T1110,False,ANL-1002,CLOSED,P4,MISSED_ESCALATION
ALT-000200,SOC-001,2026-01-05T04:06:00Z,SIEM,Splunk ES,LSASS Memory Access,Credential Access,CRITICAL,12,HOST-1166,USR-598,10.41.3.2,10.91.45.181,Credential Access,T1003,True,ANL-1011,CLOSED,P1,SLOW_TRIAGE
ALT-000201,SOC-001,2026-01-06T17:15:00Z,SIEM,Microsoft Sentinel,Ransomware Behaviour Detected,Impact,LOW,89,HOST-1018,USR-470,10.112.237.198,10.106.141.14,Impact,T1486,True,ANL-1004,CLOSED,P4,REOPENED_CASE
ALT-000202,SOC-001,2026-01-06T17:11:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,HIGH,75,HOST-4788,USR-218,10.36.120.185,10.227.166.108,Impact,T1486,False,ANL-1003,CLOSED,P2,SLOW_TRIAGE
ALT-000203,SOC-001,2026-01-06T19:29:00Z,SIEM,Splunk ES,Ransomware Behaviour Detected,Impact,LOW,68,HOST-4800,USR-837,10.99.183.250,10.138.103.86,Impact,T1486,True,ANL-1003,CLOSED,P4,NORMAL
ALT-000204,SOC-001,2026-01-06T07:05:00Z,SIEM,Elastic Security,Large Outbound Data Transfer,Exfiltration,MEDIUM,37,HOST-3264,USR-705,10.242.236.72,10.7.219.189,Exfiltration,T1041,False,ANL-1007,CLOSED,P3,CORRECT_HANDLING
ALT-000205,SOC-001,2026-01-06T22:52:00Z,SIEM,Splunk ES,Suspicious CMD Execution,Execution,MEDIUM,20,HOST-4268,USR-671,10.6.208.244,10.111.67.92,Execution,T1059.003,True,ANL-1002,CLOSED,P3,CORRECT_HANDLING
